report_id,after_tax_irr,after_tax_npv_10_currency,after_tax_npv_10_in_millions,after_tax_npv_5_currency,after_tax_npv_5_in_millions,after_tax_npv_8_currency,after_tax_npv_8_in_millions,aud_usd_exchange_rate,author_company,cad_usd_exchange_rate,capex_currency,commodity_price_currency,company_name,copper_cut_off_grade,copper_cut_off_grade_units,copper_metallurgical_recovery,copper_price,copper_price_currency,copper_price_units,country,deposit_type,effective_date,g_and_a_cost_currency,g_and_a_cost_dollars_per_t_milled,gold_cut_off_grade,gold_cut_off_grade_units,gold_metallurgical_recovery,gold_price,gold_price_currency,gold_price_units,initial_capex_currency,initial_capex_in_millions,iron_cut_off_grade,iron_cut_off_grade_units,iron_metallurgical_recovery,iron_price,iron_price_currency,iron_price_units,is_in_northern_hemisphere,lat,lead_cut_off_grade,lead_cut_off_grade_units,lead_metallurgical_recovery,lead_price,lead_price_currency,lead_price_units,life_of_mine,long,main_currency,mine_type,open_pit_mining_cost_currency,open_pit_mining_cost_dollars_per_t_milled_or_processed,open_pit_mining_cost_dollars_per_t_mined_or_moved,opex_currency,pre_tax_irr,pre_tax_npv_10_currency,pre_tax_npv_10_in_millions,pre_tax_npv_5_currency,pre_tax_npv_5_in_millions,pre_tax_npv_8_currency,pre_tax_npv_8_in_millions,processing_cost_currency,processing_cost_dollars_per_t_milled,processing_method,processing_rate,produces_copper,produces_gold,produces_iron,produces_lead,produces_silver,produces_sulphur,produces_zinc,project_name,silver_cut_off_grade,silver_cut_off_grade_units,silver_metallurgical_recovery,silver_price,silver_price_currency,silver_price_units,stripping_ratio,subdivision,sulphur_cut_off_grade,sulphur_cut_off_grade_units,sulphur_metallurgical_recovery,sulphur_price,sulphur_price_currency,sulphur_price_units,total_material_mined,total_operating_cost_currency,total_operating_cost_dollars_per_t_milled,total_ore_mined,total_waste_mined,underground_mining_cost_currency,underground_mining_cost_dollars_per_t_milled_or_processed,underground_mining_cost_dollars_per_t_mined_or_moved,underground_mining_method,zinc_cut_off_grade,zinc_cut_off_grade_units,zinc_metallurgical_recovery,zinc_price,zinc_price_currency,zinc_price_units
2017-000006221 Fortuna Silver Mines Inc-f1-02689529_1-1-1,18.0,not mentioned,,USD (American dollars or US dollars),130.0,not mentioned,,,Fortuna Silver Mines Inc.,,USD (American dollars or US dollars),USD (American dollars or US dollars),Fortuna Silver Mines Inc.,,,,,not mentioned,,Argentina,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],Oct-31-2017,USD (American dollars or US dollars),2.15,,g/t,75,1250,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),282.08,N/A,N/A,N/A,N/A,N/A,N/A,0.0,-23.6604938,N/A,N/A,N/A,N/A,N/A,N/A,13.0,-48.48286011,not mentioned,open pit,USD (American dollars or US dollars),,1.05,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),5.52,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)']",18750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Lindero Project,N/A,N/A,N/A,N/A,N/A,N/A,1.2,Salta,N/A,N/A,N/A,N/A,N/A,N/A,205874,USD (American dollars or US dollars),10.3,88272.0,109798,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2017-000007056 eCobalt Solutions Inc-f1-02693937_1-1-1,21.3,not mentioned,,not mentioned,,not mentioned,,,"Micon International Limited, SNC Lavalin Inc.",,USD (American dollars or US dollars),USD (American dollars or US dollars),eCobalt Solutions Inc.,,,,2.6,USD (American dollars or US dollars),$/lb,United States,['iocg (iron oxide copper gold)'],Sep-27-2017,not mentioned,10.19,,,,1200,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),186.75,N/A,N/A,N/A,N/A,N/A,N/A,1.0,45.13055555555555,N/A,N/A,N/A,N/A,N/A,N/A,12.5,-114.3616667,USD (American dollars or US dollars),underground,N/A,N/A,N/A,USD (American dollars or US dollars),25.1,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),14.34,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",880.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Idaho Cobalt Project (ICP),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Idaho,N/A,N/A,N/A,N/A,N/A,N/A,N/A,USD (American dollars or US dollars),43.81,3320000.0,N/A,not mentioned,53.71,,"['cut_and_fill (cut and fill / cemented fill / hydraulic fill / rock fill)', 'longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)']",N/A,N/A,N/A,N/A,N/A,N/A
2017-000007875 Skeena Resources Limited-f1-02630480_1-1-1,20.6,CAD (Canadian dollars),218.0,not mentioned,,CAD (Canadian dollars),314.09,,Skeena Resources Limited,0.75,CAD (Canadian dollars),USD (American dollars or US dollars),Skeena Resources Ltd.,0.15,% CuEq,89.2,2.75,USD (American dollars or US dollars),$/lb,Canada,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)']",Apr-20-2017,CAD (Canadian dollars),4.26,0.4,g/t,72.3,1250,USD (American dollars or US dollars),$/oz,CAD (Canadian dollars),216.05,N/A,N/A,N/A,N/A,N/A,N/A,1.0,57.65583333333333,N/A,N/A,N/A,N/A,N/A,N/A,25.0,-130.2613889,CAD (Canadian dollars),open pit,CAD (Canadian dollars),,8.28,CAD (Canadian dollars),26.6,CAD (Canadian dollars),276.0,not mentioned,,CAD (Canadian dollars),546.18,CAD (Canadian dollars),5.57,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)']",30000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Spectrum-GJ Copper-Gold Project,,,57.1,17.75,USD (American dollars or US dollars),US$/oz,0.69,"Liard Mining Division, B.C., Canada",N/A,N/A,N/A,N/A,N/A,N/A,213740,CAD (Canadian dollars),14.34,213740.0,129560,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2017-000008263 ENCANTO POTASH CORP-f1-02653513_1-1-1,17.7,CAD (Canadian dollars),816.0,not mentioned,,not mentioned,,,"Amec Foster Wheeler, North Rim Resources Ltd., Agapito Associates, Inc., Novopro Projects Inc.",,CAD (Canadian dollars),CAD (Canadian dollars),Encanto Potash Corp.,N/A,N/A,N/A,N/A,N/A,N/A,Canada,['evaporite_hosted (potash / halite / lithium brine)'],May-24-2017,not mentioned,,N/A,N/A,N/A,N/A,N/A,N/A,CAD (Canadian dollars),3730.53,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,50.0,,not mentioned,underground,N/A,N/A,N/A,CAD (Canadian dollars),18.9,CAD (Canadian dollars),1133.0,not mentioned,,not mentioned,,not mentioned,,"['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)']",9315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muskowekwan Potash Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saskatchewan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,not mentioned,,,N/A,not mentioned,,,['other_unspecified (other / hybrid / not classified)'],N/A,N/A,N/A,N/A,N/A,N/A
2017-000008335 Gensource Potash Corporation-f1-02649804_2-1-1,16.31,CAD (Canadian dollars),388.54,not mentioned,,CAD (Canadian dollars),235.82,,"Terra Modelling Services Inc., ENGCOMP Engineering and Computing Professionals Inc., Innovare Technologies Ltd., Golder Associates Ltd., Whiting Equipment Canada Inc.",0.74,CAD (Canadian dollars),USD (American dollars or US dollars),Gensource Potash Corporation,N/A,N/A,N/A,N/A,N/A,N/A,Canada,['evaporite_hosted (potash / halite / lithium brine)'],May-31-2017,CAD (Canadian dollars),5.0,N/A,N/A,N/A,N/A,N/A,N/A,CAD (Canadian dollars),279.87,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,40.0,,CAD (Canadian dollars),underground,N/A,N/A,N/A,CAD (Canadian dollars),18.32,not mentioned,,not mentioned,,CAD (Canadian dollars),329.4,not mentioned,,"['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'dewatering (centrifuges / belt presses / drum filters)']",685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanguard One Potash Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saskatchewan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CAD (Canadian dollars),53.23,,N/A,not mentioned,,,['other_unspecified (other / hybrid / not classified)'],N/A,N/A,N/A,N/A,N/A,N/A
2017-000008485 Rogue Resources Inc-f1-02648225_1-1-1,131.9,CAD (Canadian dollars),23.4,not mentioned,,CAD (Canadian dollars),26.8,,SNC-Lavalin Inc.,0.76,CAD (Canadian dollars),CAD (Canadian dollars),Rogue Resources Inc.,N/A,N/A,N/A,N/A,N/A,N/A,Canada,['other_unspecified (unspecified / not classified)'],Jul-07-2017,not mentioned,2.25,N/A,N/A,N/A,N/A,N/A,N/A,CAD (Canadian dollars),3.5,N/A,N/A,N/A,N/A,N/A,N/A,1.0,47.791572951559445,N/A,N/A,N/A,N/A,N/A,N/A,20.0,-70.58422728,not mentioned,open pit,USD (American dollars or US dollars),,9.34,CAD (Canadian dollars),157.1,CAD (Canadian dollars),33.8,not mentioned,,CAD (Canadian dollars),39.1,not mentioned,4.14,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'beneficiation_other (gravity + flotation hybrids / mineral jigging / hand sorting / other)']",548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silicon Ridge Project,N/A,N/A,N/A,N/A,N/A,N/A,2.01,Province of Quebec,N/A,N/A,N/A,N/A,N/A,N/A,11838301000,not mentioned,24.54,3800000.0,7888301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2017-000008547 Lucara Diamond Corp-f1-02689775_1-2-1,38.9,not mentioned,,USD (American dollars or US dollars),451.0,USD (American dollars or US dollars),318.0,,Royal HaskoningDHV,,USD (American dollars or US dollars),USD (American dollars or US dollars),Lucara Diamond Corporation,N/A,N/A,N/A,N/A,N/A,N/A,Botswana,['kimberlite_lamproite (diamond deposits)'],Oct-31-2017,not mentioned,,N/A,N/A,N/A,N/A,N/A,N/A,not mentioned,,N/A,N/A,N/A,N/A,N/A,N/A,0.0,-21.50972222,N/A,N/A,N/A,N/A,N/A,N/A,,25.470277777777778,USD (American dollars or US dollars),hybrid,not mentioned,,,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),11.82,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)']",7137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karowe Diamond Mine,N/A,N/A,N/A,N/A,N/A,N/A,,Central District,N/A,N/A,N/A,N/A,N/A,N/A,44901.47,not mentioned,49.36,50780.324,,USD (American dollars or US dollars),31.0,,"['sublevel_caving (sublevel caving / sublevel block caving)', 'sublevel_stoping (sublevel stoping / sublevel open stoping)']",N/A,N/A,N/A,N/A,N/A,N/A
2017-000008808 Aura Minerals Inc-f1-02573683_1-1-1,100.0,USD (American dollars or US dollars),22.54,USD (American dollars or US dollars),28.5,USD (American dollars or US dollars),24.7,,P&E Mining Consultants Inc.,,USD (American dollars or US dollars),USD (American dollars or US dollars),Aura Minerals Inc.,N/A,N/A,N/A,N/A,N/A,N/A,Brazil,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],Jul-31-2016,not mentioned,,2.35,g/t,92.3,1300,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),6.36,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,5.8,,USD (American dollars or US dollars),hybrid,USD (American dollars or US dollars),,2.31,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),12.5,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)']",3000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,EPP Project,,,,,not mentioned,,,Mato Grosso,N/A,N/A,N/A,N/A,N/A,N/A,15115.37,USD (American dollars or US dollars),62.81,2298000.0,28005,USD (American dollars or US dollars),,62.81,['stoping_with_backfill (backfilled stopes / paste fill stopes)'],N/A,N/A,N/A,N/A,N/A,N/A
2017-000008895 Katanga Mining Limited-f1-02605929_1-1-1,,not mentioned,,not mentioned,,not mentioned,,,Kamoto Copper Company S.A. (KCC),,USD (American dollars or US dollars),,Katanga Mining Limited (KML),0.65,%,85,,not mentioned,,Democratic Republic of the Congo (DRC),['stratiform_copper (Kupferschiefer / red bed copper)'],Dec-31-2016,not mentioned,,N/A,N/A,N/A,N/A,N/A,N/A,not mentioned,,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,,,not mentioned,hybrid,USD (American dollars or US dollars),,4.17,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,USD (American dollars or US dollars),78.6,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'roasting (sulfide ore roasting / calcination / pyrometallurgical roasting)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",32877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,N/A,N/A,N/A,N/A,N/A,N/A,9.56,Lualaba province,N/A,N/A,N/A,N/A,N/A,N/A,656800000,not mentioned,,124700.0,600900,USD (American dollars or US dollars),,61.8,"['room_and_pillar (room and pillar / stope and pillar)', 'stoping_with_backfill (backfilled stopes / paste fill stopes)', 'longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'cut_and_fill (cut and fill / cemented fill / hydraulic fill / rock fill)', 'pillar_recovery (pillar extraction / pillar retreat / secondary mining)']",N/A,N/A,N/A,N/A,N/A,N/A
2017-000009025 IAMGOLD Corporation-f1-02583085_1-1-1,12.9,USD (American dollars or US dollars),171.3,not mentioned,,USD (American dollars or US dollars),332.2,,Amec Foster Wheeler Americas Limited (Amec Foster Wheeler),0.74,USD (American dollars or US dollars),USD (American dollars or US dollars),IAMGOLD,N/A,N/A,N/A,N/A,N/A,N/A,Canada,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],Dec-09-2016,USD (American dollars or US dollars),1.34,0.3,g/t,,1200,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),1031.0,N/A,N/A,N/A,N/A,N/A,N/A,1.0,,N/A,N/A,N/A,N/A,N/A,N/A,21.0,,not mentioned,open pit,USD (American dollars or US dollars),8.62,,USD (American dollars or US dollars),15.4,USD (American dollars or US dollars),359.6,not mentioned,,USD (American dollars or US dollars),571.5,USD (American dollars or US dollars),6.2,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'smelting (blast furnace / electric furnace / flash smelting / reverberatory furnace)']",29000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Côté Gold Project,,,,,not mentioned,,2.7,Ontario,N/A,N/A,N/A,N/A,N/A,N/A,810100,USD (American dollars or US dollars),18.25,221124.0,1177165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2017-000009080 Klondex Mines Ltd-f1-02657073_2-1-1,11.0,not mentioned,,not mentioned,,not mentioned,,,Klondex Mines Ltd.,,USD (American dollars or US dollars),USD (American dollars or US dollars),Klondex Mines Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,the United States of America,"['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)', 'carlin_type (sediment-hosted disseminated Au / Carlin-type gold)']",May-31-2017,not mentioned,,0.31,opt,92,1200,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),19.11,N/A,N/A,N/A,N/A,N/A,N/A,1.0,41.1,N/A,N/A,N/A,N/A,N/A,N/A,,-116.5166667,USD (American dollars or US dollars),underground,N/A,N/A,N/A,USD (American dollars or US dollars),,not mentioned,,not mentioned,,not mentioned,,not mentioned,42.0,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Hollister Underground Mine,0.31,Eq. opt,60,17,USD (American dollars or US dollars),US$/oz,N/A,Nevada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,not mentioned,,199500.0,N/A,not mentioned,,284,"['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'cut_and_fill (cut and fill / cemented fill / hydraulic fill / rock fill)', 'shrinkage_stoping (shrinkage stoping / shrinkage stope)']",N/A,N/A,N/A,N/A,N/A,N/A
2017-000010252 Wallbridge Mining Company Limited-f1-02592311_1-1-1,60.0,not mentioned,,CAD (Canadian dollars),2.802,not mentioned,,,"InnovExplo Inc., SNC-Lavalin Inc., WSP Canada Inc.",0.76,CAD (Canadian dollars),USD (American dollars or US dollars),Wallbridge Mining Company Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,Canada,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],Feb-02-2017,CAD (Canadian dollars),,5.0,g/t,97,1285,USD (American dollars or US dollars),$/oz,CAD (Canadian dollars),1.496,N/A,N/A,N/A,N/A,N/A,N/A,1.0,50.016666666666666,N/A,N/A,N/A,N/A,N/A,N/A,,-78.625,not mentioned,hybrid,not mentioned,,,CAD (Canadian dollars),92.0,CAD (Canadian dollars),5.155,CAD (Canadian dollars),5.84,not mentioned,,not mentioned,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",3000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fenelon Gold Mine Property,N/A,N/A,N/A,N/A,N/A,N/A,,Québec,N/A,N/A,N/A,N/A,N/A,N/A,,not mentioned,,96721.0,60,not mentioned,,,"['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'cut_and_fill (cut and fill / cemented fill / hydraulic fill / rock fill)', 'room_and_pillar (room and pillar / stope and pillar)', 'sublevel_stoping (sublevel stoping / sublevel open stoping)', 'sublevel_caving (sublevel caving / sublevel block caving)', 'block_caving (block caving / panel caving)', 'shrinkage_stoping (shrinkage stoping / shrinkage stope)', 'stoping_with_backfill (backfilled stopes / paste fill stopes)', 'pillar_recovery (pillar extraction / pillar retreat / secondary mining)', 'raise_boring (raise boring / raise drilling / shaft raise)', 'sublevel_caving_with_conveyor (sublevel caving with mucking / caving with conveyors)', 'other_unspecified (other / hybrid / not classified)']",N/A,N/A,N/A,N/A,N/A,N/A
2017-000010750 Geologix Explorations Inc-f1-02587974_1-1-1,23.6,USD (American dollars or US dollars),105.0,USD (American dollars or US dollars),169.0,USD (American dollars or US dollars),129.0,,JDS Energy & Mining Inc.,0.75,USD (American dollars or US dollars),USD (American dollars or US dollars),Geologix Explorations Inc.,,,,2.5,USD (American dollars or US dollars),$/lb,Mexico,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],Jan-19-2017,USD (American dollars or US dollars),0.9,,,,1250,USD (American dollars or US dollars),$/oz,USD (American dollars or US dollars),214.0,N/A,N/A,N/A,N/A,N/A,N/A,1.0,19.12777777777778,N/A,N/A,N/A,N/A,N/A,N/A,10.0,102.93555555555557,USD (American dollars or US dollars),open pit,USD (American dollars or US dollars),,2.16,USD (American dollars or US dollars),36.0,USD (American dollars or US dollars),213.0,USD (American dollars or US dollars),299.0,USD (American dollars or US dollars),245.0,USD (American dollars or US dollars),5.79,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",22000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Tepal Project,,,,18.0,USD (American dollars or US dollars),US$/oz,0.6,Michoacán,N/A,N/A,N/A,N/A,N/A,N/A,142943,USD (American dollars or US dollars),9.65,90500000000.0,52500000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2017-000011133 Kirkland Lake Gold Ltd-f1-02604315_1-1-1,,not mentioned,,not mentioned,,not mentioned,,,Kirkland Lake Gold Ltd. (KLG),0.87,CAD (Canadian dollars),USD (American dollars or US dollars),KLG,N/A,N/A,N/A,N/A,N/A,N/A,Canada,['carbonate_replacement (CRD / skarn replacement)'],Dec-31-2016,not mentioned,22.96,2.9,g/t,,1200,USD (American dollars or US dollars),$/oz,CAD (Canadian dollars),26.8,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,,,CAD (Canadian dollars),underground,N/A,N/A,N/A,CAD (Canadian dollars),,not mentioned,,not mentioned,,not mentioned,,not mentioned,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",3000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Holt-Holloway Property,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ontario,N/A,N/A,N/A,N/A,N/A,N/A,N/A,not mentioned,122.27,4435.0,N/A,not mentioned,,,"['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)', 'room_and_pillar_with_partial_extraction (partial pillar extraction / modified room and pillar)', 'stoping_with_backfill (backfilled stopes / paste fill stopes)']",N/A,N/A,N/A,N/A,N/A,N/A
